,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
3615,45591405,0.8700000000000001,False,Centrum-West,52.37007,4.87567,Private room,4,1.0,2.0,4,249.0,1,1125,True,1,4,4.54,True,62.25,249.0,0.07,0.24,0.23,4.99,,
3616,45600909,1.0,False,De Baarsjes - Oud-West,52.36695,4.86018,Private room,4,1.0,3.0,13,288.0,1,1125,True,4,0,4.89,True,72.0,288.0,0.09,0.21,0.24,4.99,0.7726027397260274,2513.4931506849316
3617,45615057,1.0,False,De Baarsjes - Oud-West,52.36526,4.85969,Private room,2,1.0,1.0,4,143.0,1,1125,True,5,4,4.42,True,71.5,143.0,0.07,0.1,0.22,4.99,0.8328767123287671,1318.3287671232877
3618,45615193,1.0,False,De Baarsjes - Oud-West,52.3673,4.85959,Private room,2,1.0,2.0,8,134.0,1,1125,True,5,0,4.5,True,67.0,134.0,0.08,0.13,0.18,4.99,0.8931506849315068,1260.013698630137
3619,45615277,1.0,False,De Baarsjes - Oud-West,52.36735,4.86146,Private room,2,1.0,2.0,9,143.0,1,1125,True,4,4,4.6,True,71.5,143.0,0.08,0.15,0.19,4.99,0.8547945205479452,1318.3287671232877
3620,45615306,1.0,False,De Baarsjes - Oud-West,52.36565,4.86157,Private room,2,1.0,1.0,15,217.0,1,1125,True,8,0,4.5,True,108.5,217.0,0.05,0.19,0.29,4.99,0.8986301369863013,1847.123287671233
3621,45615322,1.0,False,De Baarsjes - Oud-West,52.36541,4.8592,Private room,2,1.0,1.0,3,138.0,1,1125,True,4,2,4.68,True,69.0,138.0,0.08,0.14,0.19,4.99,0.8958904109589041,1318.3287671232877
3622,45635875,0.67,False,Oud-Oost,52.35922,4.92579,Entire home/apt,2,1.0,1.0,5,129.0,4,1125,True,0,1,5.0,False,64.5,516.0,0.07,0.2,0.18,4.99,0.0,508.4931506849315
3623,45646002,0.88,False,De Pijp - Rivierenbuurt,52.35533,4.89063,Private room,2,1.0,1.0,2,108.0,3,1125,True,2,4,4.73,True,54.0,324.0,0.04,0.12,0.16,4.99,0.8246575342465754,613.4383561643835
3624,45646849,0.74,False,De Pijp - Rivierenbuurt,52.35512,4.88909,Private room,2,1.0,1.0,5,117.0,3,1125,True,5,6,4.7,True,58.5,351.0,0.07,0.18,0.15,4.99,0.7972602739726027,589.2739726027397
3625,45662922,0.8,False,Centrum-Oost,52.36370979161211,4.884668339663649,Private room,2,1.0,1.0,14,325.0,2,1125,True,9,2,5.0,True,162.5,650.0,0.12,0.21,0.34,4.99,,
3626,45665419,0.69,False,Centrum-West,52.36593,4.88483,Private room,2,1.0,1.0,11,349.0,2,365,True,5,0,5.0,True,174.5,698.0,0.07,0.25,0.27,4.99,,
3627,45681269,1.0,False,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,4,2.0,2.0,9,96.0,1,365,True,22,0,4.0,True,24.0,96.0,0.05,0.11,0.15,4.99,,
3628,45694235,0.86,False,Centrum-West,52.37732,4.88125,Private room,2,1.0,1.0,1,110.0,3,365,True,2,6,4.89,False,55.0,330.0,0.08,0.17,0.17,4.99,0.18356164383561643,632.0958904109589
3629,45695711,0.5,False,Centrum-Oost,52.36137,4.89237,Private room,3,1.0,3.0,9,162.0,1,60,True,2,14,4.51,True,54.0,162.0,0.07,0.17,0.18,4.99,0.3917808219178082,1529.972602739726
3630,45744936,0.65,False,Centrum-Oost,52.36147,4.89102,Private room,5,1.0,5.0,7,212.0,1,1125,True,11,5,4.35,True,42.4,212.0,0.12,0.23,0.2,4.99,0.42191780821917807,1809.4383561643835
3631,45747871,0.79,True,Centrum-West,52.37115,4.88488,Private room,2,1.0,1.0,5,143.0,2,1125,True,6,5,4.97,True,71.5,286.0,0.07,0.12,0.11,4.99,,
3632,45761390,0.99,False,Bos en Lommer,52.37628,4.84923,Entire home/apt,4,2.0,2.0,10,267.0,1,1125,True,29,0,3.91,True,66.75,267.0,0.08,0.15,0.17,4.99,,
3633,45763935,0.09,False,Westerpark,52.39038,4.88191,Entire home/apt,2,1.0,1.0,1,38.0,5,60,True,0,0,4.75,True,19.0,190.0,0.08,0.06,0.12,0.99,0.030136986301369864,332.4246575342466
3634,45822978,0.75,False,De Aker - Nieuw Sloten,52.342,4.80547,Entire home/apt,3,2.0,1.0,1,92.0,1,1125,True,0,0,5.0,False,30.67,92.0,0.05,0.14,0.14,4.99,0.0,528.6438356164383
3635,45838899,0.3800000000000001,False,Centrum-West,52.371735,4.899029,Private room,2,1.0,1.0,8,184.0,1,1125,True,5,5,4.95,False,92.0,184.0,0.08,0.21,0.14,4.99,0.4054794520547945,1235.5342465753424
3636,45841645,1.0,False,Centrum-West,52.371735,4.899029,Private room,2,1.0,1.0,5,175.0,1,1125,True,7,0,4.8,True,87.5,175.0,0.06,0.17,0.23,4.99,0.40273972602739727,1171.835616438356
3637,45859773,0.71,False,Noord-West,52.416,4.88533,Entire home/apt,4,2.0,3.0,9,150.0,2,1125,True,3,2,4.88,False,37.5,300.0,0.09,0.18,0.22,4.99,,
3638,45889758,0.6,False,Centrum-Oost,52.37059,4.90639,Private room,2,1.0,1.0,11,155.0,1,14,True,0,1,4.5,True,77.5,155.0,0.08,0.14,0.22,4.99,0.0,543.1095890410959
3639,45949435,0.25,False,Bos en Lommer,52.37643,4.86166,Entire home/apt,4,2.0,3.0,12,210.0,2,1125,True,0,0,5.0,False,52.5,420.0,0.07,0.26,0.32,4.99,0.030136986301369864,1093.041095890411
3640,45953998,0.0,False,Centrum-West,52.37175,4.88002,Entire home/apt,2,1.0,1.0,4,175.0,21,31,True,5,0,5.0,False,87.5,3675.0,0.09,0.2,0.24,4.99,0.6821917808219178,875.0
3641,45966716,0.42,False,Oud-Noord,52.38665,4.92306,Private room,4,1.0,3.0,3,120.0,3,10,True,1,1,4.17,False,30.0,360.0,0.05,0.09,0.18,4.99,0.09315068493150686,706.972602739726
3642,45981721,0.64,False,Centrum-Oost,52.36936,4.90588,Private room,2,1.0,1.0,8,104.0,1,14,True,0,0,4.75,True,52.0,104.0,0.07,0.15,0.18,4.99,,
3643,45982523,0.62,False,Centrum-Oost,52.37091,4.90566,Private room,2,1.0,1.0,10,140.0,1,14,True,0,3,4.67,True,70.0,140.0,0.09,0.12,0.15,4.99,0.0,495.3150684931507
3644,45985252,0.91,False,Centrum-West,52.371689,4.894881,Private room,4,1.0,2.0,7,236.0,2,1125,True,5,3,4.16,True,59.0,472.0,0.06,0.17,0.21,4.99,,
3645,45998980,0.8,False,Centrum-Oost,52.36923,4.90604,Shared room,1,1.0,2.0,4,71.0,1,14,True,0,2,4.52,True,71.0,71.0,0.05,0.11,0.15,2.99,0.0,308.0821917808219
3646,45999354,0.76,False,Centrum-Oost,52.37008,4.90778,Shared room,1,1.0,2.0,2,84.0,1,14,True,0,1,4.67,True,84.0,84.0,0.05,0.1,0.14,4.99,0.0,364.1232876712329
3647,46046336,0.25,False,Centrum-West,52.38193,4.88534,Entire home/apt,4,2.0,2.0,14,350.0,2,365,True,0,0,5.0,False,87.5,700.0,0.16,0.22,0.26,4.99,,
3648,46115777,1.0,True,Centrum-West,52.36765,4.88049,Entire home/apt,2,1.0,1.0,6,76.0,3,1125,True,1,0,5.0,True,38.0,228.0,0.05,0.12,0.15,4.99,0.0027397260273972603,545.068493150685
3649,46136282,0.04999999999999999,False,De Pijp - Rivierenbuurt,52.35027,4.89171,Entire home/apt,2,1.0,1.0,4,105.0,2,28,True,0,1,5.0,False,52.5,210.0,0.09,0.16,0.19,4.99,,
3650,46159688,0.7100000000000001,False,De Pijp - Rivierenbuurt,52.35222,4.89184,Entire home/apt,4,2.0,3.0,6,269.0,2,7,True,0,2,4.63,False,67.25,538.0,0.1,0.21,0.25,4.99,,
3651,46184998,0.67,False,IJburg - Zeeburgereiland,52.34328,5.00975,Entire home/apt,4,2.0,5.0,17,455.0,4,16,True,0,0,3.74,True,113.75,1820.0,0.05,0.19,0.21,10.99,0.4246575342465753,2270.082191780822
3652,46254494,0.96,False,Centrum-West,52.36669,4.88423,Private room,3,1.0,2.0,5,177.0,3,1125,True,7,1,4.26,True,59.0,531.0,0.09,0.23,0.22,4.99,0.8986301369863013,1468.4383561643835
3653,46293762,1.0,True,Centrum-West,52.36821,4.88274,Private room,4,1.0,4.0,12,289.0,1,1125,True,3,0,5.0,False,72.25,289.0,0.08,0.14,0.27,4.99,,
3654,46327995,0.9400000000000001,False,IJburg - Zeeburgereiland,52.35592,4.99837,Private room,2,1.0,1.0,5,72.0,2,7,True,3,1,4.380000000000001,False,36.0,144.0,0.06,0.13,0.14,2.99,,
3655,46346104,0.99,False,Oud-Oost,52.36052,4.90946,Private room,2,1.0,1.0,6,153.0,3,1125,True,15,1,4.13,True,76.5,459.0,0.08,0.22,0.14,4.99,0.958904109589041,1210.7945205479452
3656,46346167,0.94,False,Centrum-Oost,52.3609,4.90943,Private room,2,1.0,1.0,6,153.0,3,1125,True,12,0,4.69,True,76.5,459.0,0.07,0.07,0.2,4.99,0.9506849315068493,1217.3698630136987
3657,46346561,0.85,False,Centrum-West,52.37043,4.8902,Private room,2,1.0,1.0,4,154.0,3,1125,True,19,0,3.5,True,77.0,462.0,0.07,0.21,0.17,4.99,0.9698630136986301,1209.6438356164383
3658,46346815,0.79,False,Centrum-West,52.36681,4.88602,Private room,2,1.0,1.0,1,131.0,3,1125,True,5,0,4.0,True,65.5,393.0,0.06,0.19,0.17,4.99,0.915068493150685,1050.2739726027398
3659,46347062,0.7400000000000001,False,Centrum-West,52.36707,4.8856,Private room,3,1.0,1.0,7,183.0,3,1125,True,22,0,3.0,True,61.0,549.0,0.07,0.15,0.17,4.99,0.9780821917808219,1538.945205479452
3660,46347644,0.98,False,Centrum-West,52.36605,4.88591,Private room,2,1.0,1.0,4,153.0,3,1125,True,15,0,4.38,True,76.5,459.0,0.05,0.13,0.2,4.99,0.9397260273972603,1219.6301369863013
3661,46347796,0.78,False,Centrum-West,52.36772,4.88426,Private room,2,1.0,1.0,6,153.0,3,1125,True,16,0,3.85,True,76.5,459.0,0.08,0.04,0.16,4.99,0.9342465753424658,1220.123287671233
3662,46348037,0.6799999999999999,False,Centrum-West,52.36722,4.89531,Private room,2,1.0,1.0,5,115.0,3,1125,True,22,2,4.56,True,57.5,345.0,0.06,0.16,0.21,4.99,0.9671232876712329,1167.2876712328766
3663,46348181,0.6,False,Centrum-West,52.36729,4.8939,Private room,2,1.0,1.0,8,115.0,3,1125,True,17,2,4.38,True,57.5,345.0,0.05,0.12,0.2,4.99,0.9561643835616438,1167.7397260273972
3664,46368959,1.0,False,De Baarsjes - Oud-West,52.36571,4.86067,Private room,2,1.0,1.0,8,217.0,1,1125,True,12,0,4.0,True,108.5,217.0,0.08,0.14,0.23,4.99,0.8493150684931506,1847.123287671233
3665,46369075,1.0,False,De Baarsjes - Oud-West,52.36698,4.85857,Private room,4,1.0,3.0,16,288.0,1,1125,True,9,2,4.52,True,72.0,288.0,0.01,0.15,0.25,4.99,0.7753424657534247,2513.4931506849316
3666,46369170,1.0,False,De Baarsjes - Oud-West,52.36666,4.85863,Private room,2,1.0,1.0,5,138.0,1,1125,True,4,0,4.39,True,69.0,138.0,0.07,0.1,0.18,4.99,0.8767123287671232,1322.2739726027398
3667,46369237,1.0,False,De Baarsjes - Oud-West,52.36508,4.86037,Private room,2,1.0,1.0,6,143.0,1,1125,True,6,0,4.25,True,71.5,143.0,0.08,0.16,0.19,4.99,0.8794520547945206,1322.2739726027398
3668,46369286,1.0,False,De Baarsjes - Oud-West,52.36574,4.86059,Private room,2,1.0,1.0,3,143.0,1,1125,True,1,4,4.54,True,71.5,143.0,0.07,0.1,0.19,4.99,0.8164383561643835,1322.2739726027398
3669,46374246,0.81,False,Centrum-Oost,52.36397,4.91033,Private room,4,1.0,2.0,13,250.0,3,1001,True,6,6,4.93,False,62.5,750.0,0.11,0.18,0.25,4.99,0.38082191780821917,1102.7808219178082
3670,46389970,0.56,False,De Pijp - Rivierenbuurt,52.34947,4.88834,Entire home/apt,4,2.0,2.0,4,140.0,5,1125,True,0,0,5.0,False,35.0,700.0,0.07,0.11,0.19,4.99,0.021917808219178082,700.0
3671,46403824,0.68,False,Bos en Lommer,52.38027,4.85207,Entire home/apt,4,2.0,3.0,7,265.0,2,30,True,0,1,4.75,False,66.25,530.0,0.12,0.15,0.28,4.99,,
3672,46478635,1.0,False,Bos en Lommer,52.37568,4.84558,Entire home/apt,4,2.0,2.0,14,349.0,1,365,True,18,7,4.78,True,87.25,349.0,0.11,0.17,0.24,4.99,0.9671232876712329,1405.027397260274
3673,46498605,0.23,False,Bos en Lommer,52.3751,4.85743,Entire home/apt,4,2.0,2.0,10,125.0,4,50,True,0,0,5.0,False,31.25,500.0,0.05,0.13,0.16,4.99,0.005479452054794521,625.0
3674,46502181,0.8,True,Centrum-Oost,52.374283,4.901814,Private room,4,1.0,2.0,7,191.0,1,1125,True,9,9,4.8,False,47.75,191.0,0.08,0.26,0.19,4.99,,
3675,46502425,0.41000000000000003,False,Zuid,52.35685,4.85693,Private room,2,1.0,1.0,4,192.0,1,365,True,20,8,4.66,True,96.0,192.0,0.1,0.18,0.25,4.99,,
3676,46521450,1.0,False,De Baarsjes - Oud-West,52.357,4.85619,Private room,2,1.0,2.0,6,208.0,1,365,True,23,2,4.72,True,104.0,208.0,0.11,0.15,0.25,4.99,,
3677,46561482,0.33,False,De Baarsjes - Oud-West,52.36045,4.86537,Entire home/apt,2,1.0,1.0,10,250.0,2,365,True,0,0,5.0,False,125.0,500.0,0.15,0.18,0.21,4.99,,
3678,46591961,1.0,False,Bos en Lommer,52.37599,4.84512,Entire home/apt,2,1.0,1.0,8,208.0,1,365,True,19,5,4.57,True,104.0,208.0,0.08,0.23,0.28,4.99,0.947945205479452,977.4246575342465
3679,46591985,1.0,False,Bos en Lommer,52.37795,4.84358,Entire home/apt,4,2.0,2.0,9,222.0,1,365,True,26,37,4.74,True,55.5,222.0,0.08,0.17,0.29,4.99,0.989041095890411,1043.3972602739725
3680,46592004,1.0,False,Bos en Lommer,52.37575,4.84523,Entire home/apt,4,2.0,2.0,14,362.0,1,365,True,17,0,4.5,True,90.5,362.0,0.14,0.15,0.24,4.99,0.958904109589041,1477.7945205479452
3681,46592046,1.0,False,Bos en Lommer,52.37636,4.84356,Entire home/apt,6,3.0,4.0,15,397.0,1,365,True,22,2,4.65,True,66.17,397.0,0.15,0.25,0.31,4.99,0.9753424657534246,1585.164383561644
3682,46592073,1.0,False,Bos en Lommer,52.3758,4.84539,Entire home/apt,6,3.0,4.0,13,424.0,1,365,True,27,15,4.2700000000000005,True,70.67,424.0,0.13,0.22,0.25,10.99,0.9917808219178083,1660.4383561643835
3683,46592126,1.0,False,Bos en Lommer,52.37775,4.84565,Entire home/apt,8,4.0,6.0,29,670.0,1,365,True,25,10,4.390000000000001,True,83.75,670.0,0.19,0.13,0.27,10.99,0.9808219178082191,2297.917808219178
3684,46592145,1.0,False,Bos en Lommer,52.37751,4.84541,Entire home/apt,6,3.0,4.0,24,615.0,1,365,True,22,2,3.51,True,102.5,615.0,0.16,0.28,0.27,10.99,0.9753424657534246,2563.4246575342468
3685,46592190,1.0,False,Bos en Lommer,52.37766,4.84528,Entire home/apt,8,4.0,6.0,30,810.0,1,365,True,15,3,3.9099999999999997,True,101.25,810.0,0.08,0.32,0.27,10.99,0.8767123287671232,3271.4246575342468
3686,46607274,0.6900000000000001,False,De Baarsjes - Oud-West,52.36528,4.86515,Entire home/apt,2,1.0,1.0,5,165.0,1,1125,True,0,0,5.0,False,82.5,165.0,0.09,0.19,0.2,4.99,,
3687,46615668,0.29,False,Westerpark,52.38249,4.87314,Entire home/apt,2,1.0,1.0,11,200.0,2,1125,True,0,0,5.0,False,100.0,400.0,0.11,0.23,0.25,4.99,,
3688,46631908,1.0,False,Centrum-West,52.37161,4.88018,Entire home/apt,4,2.0,2.0,9,218.0,2,1125,True,2,1,4.64,True,54.5,436.0,0.07,0.19,0.33,4.99,,
3689,46635056,0.56,False,Centrum-Oost,52.36084,4.89542,Entire home/apt,4,2.0,1.0,14,350.0,2,14,True,0,1,5.0,False,87.5,700.0,0.12,0.18,0.19,4.99,,
3690,46668387,0.61,False,De Baarsjes - Oud-West,52.36347,4.85421,Entire home/apt,2,1.0,1.0,24,400.0,3,1125,True,18,1,3.4,True,200.0,1200.0,0.11,0.15,0.3,10.99,0.9643835616438357,2000.0
3691,46701805,0.42000000000000004,False,Centrum-West,52.38289,4.88431,Entire home/apt,2,1.0,1.0,1,120.0,3,30,True,0,0,5.0,True,60.0,360.0,0.06,0.14,0.18,4.99,0.0,668.5616438356165
3692,46718762,0.33,False,Noord-West,52.42167,4.89633,Entire home/apt,3,2.0,2.0,7,120.0,4,30,True,4,0,5.0,False,40.0,480.0,0.06,0.14,0.21,4.99,0.09863013698630137,634.2054794520548
3693,46745762,0.53,False,Oud-Noord,52.39561,4.90479,Entire home/apt,3,2.0,1.0,9,175.0,4,1125,True,0,0,4.67,False,58.33,700.0,0.08,0.2,0.16,4.99,0.07945205479452055,875.0
3694,46773729,0.5,False,Westerpark,52.37424,4.86848,Entire home/apt,3,2.0,1.0,5,150.0,2,1125,True,0,0,4.38,False,50.0,300.0,0.06,0.1,0.21,4.99,0.09315068493150686,811.945205479452
3695,46796165,0.44,False,Westerpark,52.38345,4.87819,Entire home/apt,2,1.0,1.0,1,126.0,3,8,True,0,1,5.0,False,63.0,378.0,0.07,0.07,0.18,4.99,0.0,665.6164383561644
3696,46862829,0.52,False,De Baarsjes - Oud-West,52.36726,4.87591,Entire home/apt,2,1.0,2.0,8,177.0,1,1125,True,0,2,5.0,False,88.5,177.0,0.07,0.16,0.25,4.99,,
3697,46953753,0.38,False,Centrum-Oost,52.36104,4.8936,Private room,3,1.0,2.0,10,195.0,1,1125,True,3,0,4.72,False,65.0,195.0,0.08,0.17,0.14,4.99,,
3698,47017355,1.0,True,Centrum-Oost,52.36487,4.90745,Entire home/apt,2,1.0,1.0,14,299.0,1,6,True,0,0,4.84,True,149.5,299.0,0.06,0.36,0.16,4.99,0.3424657534246575,1465.7397260273972
3699,47352181,1.0,False,Westerpark,52.39431,4.87771,Entire home/apt,2,1.0,1.0,7,192.0,3,120,True,6,0,4.47,True,96.0,576.0,0.06,0.15,0.18,4.99,0.46301369863013697,1068.5890410958905
3700,47404893,0.53,False,Centrum-Oost,52.37447,4.90591,Private room,2,1.0,,34,999.0,7,30,True,30,0,3.4499999999999997,False,499.5,6993.0,0.15,0.21,0.32,10.99,1.0,4995.0
3701,47416878,0.4,False,Oud-Oost,52.36141,4.92535,Entire home/apt,4,2.0,2.0,10,335.0,1,6,True,1,1,4.57,False,83.75,335.0,0.06,0.22,0.27,4.99,,
3702,47469046,0.5,False,Noord-Oost,52.40606,4.93459,Entire home/apt,4,2.0,3.0,14,413.0,3,1125,True,0,0,4.71,True,103.25,1239.0,0.08,0.32,0.24,10.99,0.7835616438356164,2066.2328767123286
3703,47469158,0.64,False,De Baarsjes - Oud-West,52.36267,4.8616,Entire home/apt,2,1.0,1.0,14,350.0,2,3,True,19,0,5.0,False,175.0,700.0,0.14,0.21,0.21,4.99,,
3704,47573141,1.0,True,Centrum-Oost,52.36382,4.90679,Entire home/apt,2,1.0,1.0,6,249.0,7,27,True,0,1,4.83,True,124.5,1743.0,0.06,0.1,0.23,4.99,0.3506849315068493,1293.3835616438357
3705,47573699,0.53,True,Centrum-Oost,52.36315,4.90779,Entire home/apt,2,1.0,,8,269.0,7,27,True,12,0,5.0,True,134.5,1883.0,0.1,0.28,0.37,4.99,0.9342465753424658,1444.1780821917807
3706,47709909,1.0,False,Westerpark,52.39448,4.87629,Entire home/apt,2,1.0,1.0,10,227.0,3,120,True,6,0,4.44,True,113.5,681.0,0.12,0.24,0.26,4.99,0.38082191780821917,1187.2876712328766
3707,47728246,0.05999999999999997,True,Centrum-West,52.38289,4.88623,Entire home/apt,2,1.0,1.0,12,100.0,7,180,True,11,0,4.67,False,50.0,700.0,0.08,0.11,0.14,4.99,0.08493150684931507,500.0
3708,47811447,0.45,False,Westerpark,52.38472,4.87136,Entire home/apt,2,1.0,1.0,13,450.0,1,365,True,8,0,4.3999999999999995,True,225.0,450.0,0.11,0.08,0.29,10.99,,
3709,47839531,0.6,False,Centrum-Oost,52.36479,4.90458,Entire home/apt,6,3.0,5.0,9,261.0,7,180,True,0,0,4.6,True,43.5,1827.0,0.1,0.18,0.25,4.99,0.09041095890410959,15606.972602739726
3710,47882460,0.9199999999999999,False,Zuid,52.35473,4.8824,Entire home/apt,4,2.0,2.0,12,317.0,1,99,True,14,9,4.43,True,79.25,317.0,0.13,0.2,0.2,4.99,0.4301369863013699,1299.027397260274
3711,47899171,0.53,True,Centrum-Oost,52.361313,4.898549,Private room,2,1.0,1.0,10,256.0,1,1125,True,5,0,4.97,True,128.0,256.0,0.07,0.25,0.27,4.99,0.2602739726027397,1035.150684931507
3712,47917082,0.89,False,Centrum-West,52.36858,4.88712,Private room,2,1.0,1.0,9,273.0,1,365,True,7,1,4.68,False,136.5,273.0,0.08,0.18,0.26,4.99,0.5342465753424658,1109.2602739726028
3713,47989069,0.79,False,Centrum-Oost,52.36334,4.90489,Entire home/apt,4,2.0,3.0,3,195.0,7,180,True,0,0,4.5,True,48.75,1365.0,0.06,0.17,0.18,4.99,0.09041095890410959,15382.260273972603
3714,48004432,0.53,False,Centrum-West,52.36682,4.88388,Entire home/apt,4,2.0,3.0,9,240.0,7,180,True,5,3,4.38,True,60.0,1680.0,0.08,0.24,0.27,4.99,0.1095890410958904,20365.424657534248
3715,48004711,0.61,False,Centrum-West,52.36893,4.88469,Entire home/apt,6,3.0,5.0,15,381.0,7,180,True,7,1,4.56,True,63.5,2667.0,0.07,0.08,0.13,4.99,0.12602739726027398,20819.013698630137
3716,48004848,0.77,False,Centrum-West,52.36964,4.88023,Entire home/apt,4,2.0,2.0,10,196.0,7,180,True,0,0,5.0,True,49.0,1372.0,0.09,0.15,0.19,4.99,0.5945205479452055,20228.931506849316
3717,48004872,1.0,False,Centrum-West,52.3789,4.88378,Entire home/apt,4,2.0,2.0,12,229.0,7,180,True,2,0,4.0,True,57.25,1603.0,0.09,0.2,0.21,4.99,0.6547945205479452,20333.575342465752
3718,48004925,0.78,False,Centrum-West,52.37118,4.88286,Entire home/apt,6,3.0,4.0,15,382.0,7,180,True,5,0,4.67,True,63.67,2674.0,0.06,0.23,0.26,4.99,0.0136986301369863,20822.945205479453
3719,48005004,1.0,False,Zuid,52.36155,4.88064,Entire home/apt,4,2.0,3.0,8,218.0,7,180,True,2,1,3.67,True,54.5,1526.0,0.1,0.16,0.15,4.99,0.336986301369863,20295.23287671233
3720,48005116,0.45999999999999996,False,De Pijp - Rivierenbuurt,52.35712,4.89098,Entire home/apt,7,4.0,7.0,14,392.0,7,180,True,10,2,4.83,True,56.0,2744.0,0.09,0.19,0.18,4.99,0.6657534246575343,13921.0
3721,48008046,0.7999999999999999,False,De Pijp - Rivierenbuurt,52.35708,4.89113,Entire home/apt,4,2.0,3.0,6,177.0,7,180,True,8,0,5.0,True,44.25,1239.0,0.07,0.15,0.23,4.99,0.6986301369863014,12926.013698630137
3722,48008123,1.0,False,De Pijp - Rivierenbuurt,52.35775,4.88945,Entire home/apt,4,2.0,3.0,3,229.0,7,180,True,1,1,4.4,True,57.25,1603.0,0.07,0.11,0.21,4.99,0.6054794520547945,13173.575342465754
3723,48008144,0.71,False,De Pijp - Rivierenbuurt,52.35712,4.89091,Entire home/apt,4,2.0,3.0,11,220.0,7,180,True,6,2,4.43,True,55.0,1540.0,0.13,0.24,0.26,4.99,0.6191780821917808,17593.931506849316
3724,48028679,0.55,False,Centrum-West,52.38632,4.89,Private room,2,1.0,1.0,4,145.0,2,1125,True,2,3,4.91,True,72.5,290.0,0.07,0.14,0.2,4.99,,
3725,48036961,0.58,False,Centrum-West,52.3759,4.87735,Entire home/apt,4,2.0,4.0,11,218.0,7,180,True,5,0,4.0,True,54.5,1526.0,0.09,0.16,0.2,4.99,0.06301369863013699,20295.23287671233
3726,48037184,0.96,False,Westerpark,52.37744,4.87718,Entire home/apt,6,3.0,6.0,17,359.0,7,180,True,6,0,5.0,True,59.83,2513.0,0.04,0.19,0.28,4.99,0.36164383561643837,20749.424657534248
3727,48037288,0.96,False,Westerpark,52.37787,4.87558,Entire home/apt,4,2.0,3.0,11,185.0,7,180,True,7,2,4.8,True,46.25,1295.0,0.07,0.18,0.19,4.99,0.726027397260274,20189.76712328767
3728,48037306,0.96,False,Westerpark,52.37559,4.87567,Entire home/apt,4,2.0,4.0,7,218.0,7,180,True,3,1,5.0,True,54.5,1526.0,0.12,0.18,0.19,4.99,0.6657534246575343,20295.23287671233
3729,48037887,0.37,False,De Pijp - Rivierenbuurt,52.35817,4.90069,Entire home/apt,4,2.0,4.0,12,210.0,7,180,True,6,0,5.0,True,52.5,1470.0,0.1,0.23,0.31,4.99,0.7287671232876712,17436.890410958906
3730,48037901,0.69,False,De Pijp - Rivierenbuurt,52.35797,4.90092,Entire home/apt,4,2.0,2.0,10,166.0,7,180,True,3,3,3.33,True,41.5,1162.0,0.08,0.15,0.14,4.99,0.7506849315068493,17333.95890410959
3731,48037915,0.94,False,De Pijp - Rivierenbuurt,52.3584,4.90281,Entire home/apt,6,3.0,2.0,10,340.0,7,180,True,10,0,4.83,True,56.67,2380.0,0.11,0.23,0.2,4.99,0.7753424657534247,17747.54794520548
3732,48066023,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.3549,4.90074,Entire home/apt,3,2.0,2.0,8,199.0,2,8,True,0,2,4.89,False,66.33,398.0,0.07,0.22,0.2,4.99,,
3733,48127625,0.82,False,Zuid,52.3601,4.88193,Private room,2,1.0,2.0,8,241.0,1,365,True,17,0,4.0,True,120.5,241.0,0.09,0.08,0.3,4.99,0.9506849315068493,1639.849315068493
3734,48127633,1.0,False,Zuid,52.3601,4.88193,Private room,3,1.0,2.0,9,306.0,1,365,True,23,4,4.47,True,102.0,306.0,0.07,0.25,0.34,4.99,0.9726027397260274,1906.972602739726
3735,48127644,0.6699999999999999,False,Zuid,52.3601,4.88193,Private room,2,1.0,1.0,6,241.0,1,365,True,15,1,4.45,True,120.5,241.0,0.09,0.13,0.22,4.99,0.9397260273972603,1639.849315068493
3736,48127657,0.62,False,Zuid,52.3601,4.88193,Private room,3,1.0,2.0,7,306.0,1,1125,True,22,0,5.0,True,102.0,306.0,0.04,0.24,0.18,4.99,0.9643835616438357,1906.972602739726
3737,48127663,0.64,False,Zuid,52.3601,4.88193,Private room,4,1.0,2.0,14,371.0,1,365,True,18,0,4.77,True,92.75,371.0,0.03,0.14,0.16,4.99,0.9178082191780822,2174.095890410959
3738,48127669,0.42000000000000004,False,Zuid,52.3601,4.88193,Private room,2,1.0,1.0,12,256.0,1,365,True,20,0,5.0,True,128.0,256.0,0.07,0.21,0.25,4.99,0.9643835616438357,1701.4931506849316
3739,48127716,1.0,True,Centrum-West,52.37888,4.89217,Private room,3,1.0,2.0,10,345.0,1,365,True,0,0,5.0,True,115.0,345.0,0.08,0.19,0.22,4.99,0.16986301369863013,2103.6575342465753
3740,48127717,0.8999999999999999,True,Centrum-West,52.37888,4.89217,Hotel room,2,1.0,1.0,16,308.0,1,365,True,0,0,4.75,True,154.0,308.0,0.09,0.16,0.34,4.99,0.16986301369863013,1989.6986301369864
